1012401447,"F_45.01","F_45.01",,"_TE","Templates"
1012401448,"F_45.02","F_45.02",,"_TE","Templates"
1012401449,"F_45.03","F_45.03",,"_TE","Templates"
1012401450,"F_46.00","F_46.00",,"_TE","Templates"
1012401451,"F_47.00","F_47.00",,"_TE","Templates"
1012401452,"F_90.01","F_90.01",,"_TE","Templates"
1012401453,"F_90.02","F_90.02",,"_TE","Templates"
1012401454,"F_90.03","F_90.03",,"_TE","Templates"
1012401455,"F_91.01","F_91.01",,"_TE","Templates"
1012401458,"F_91.02","F_91.02",,"_TE","Templates"
1012401459,"F_91.03","F_91.03",,"_TE","Templates"
1012401462,"F_91.04","F_91.04",,"_TE","Templates"
1012401463,"F_91.05","F_91.05",,"_TE","Templates"
1012401466,"F_92.01","F_92.01",,"_TE","Templates"
1012401467,"F_93.01","F_93.01",,"_TE","Templates"
1012401468,"F_93.02","F_93.02",,"_TE","Templates"
1012401471,"G_01.00","G_01.00",,"_TE","Templates"
1012401472,"I_01.00","I_01.00",,"_TE","Templates"
1012401473,"I_01.01","I_01.01",,"_TE","Templates"
1012401474,"I_02.01","I_02.01",,"_TE","Templates"
1012401475,"I_02.02","I_02.02",,"_TE","Templates"
1012401476,"I_02.03","I_02.03",,"_TE","Templates"
1012401477,"I_02.04","I_02.04",,"_TE","Templates"
1012401478,"I_03.00","I_03.00",,"_TE","Templates"
1012401479,"I_03.01","I_03.01",,"_TE","Templates"
1012401480,"I_04.00","I_04.00",,"_TE","Templates"
1012401481,"I_05.00","I_05.00",,"_TE","Templates"
1012401482,"I_06.01","I_06.01",,"_TE","Templates"
1012401483,"I_06.02","I_06.02",,"_TE","Templates"
1012401484,"I_06.03","I_06.03",,"_TE","Templates"
1012401485,"I_06.04","I_06.04",,"_TE","Templates"
1012401486,"I_06.05","I_06.05",,"_TE","Templates"
1012401487,"I_06.06","I_06.06",,"_TE","Templates"
1012401488,"I_06.07","I_06.07",,"_TE","Templates"
1012401489,"I_06.08","I_06.08",,"_TE","Templates"
1012401490,"I_06.09","I_06.09",,"_TE","Templates"
1012401491,"I_06.10","I_06.10",,"_TE","Templates"
1012401492,"I_06.11","I_06.11",,"_TE","Templates"
1012401493,"I_06.12","I_06.12",,"_TE","Templates"
1012401494,"I_06.13","I_06.13",,"_TE","Templates"
1012401495,"I_07.00","I_07.00",,"_TE","Templates"
1012401496,"I_08.01","I_08.01",,"_TE","Templates"
1012401497,"I_08.02","I_08.02",,"_TE","Templates"
1012401498,"I_08.03","I_08.03",,"_TE","Templates"
1012401499,"I_08.04","I_08.04",,"_TE","Templates"
1012401500,"I_08.05","I_08.05",,"_TE","Templates"
1012401501,"I_08.06","I_08.06",,"_TE","Templates"
1012401502,"I_09.00","I_09.00",,"_TE","Templates"
1012401503,"I_09.01","I_09.01",,"_TE","Templates"
1012401504,"I_10.01","I_10.01",,"_TE","Templates"
1012401505,"I_10.02","I_10.02",,"_TE","Templates"
1012401506,"I_11.01","I_11.01",,"_TE","Templates"
1012401507,"I_11.02","I_11.02",,"_TE","Templates"
1012401508,"I_11.03","I_11.03",,"_TE","Templates"
1012401509,"J_01.00","J_01.00",,"_TE","Templates"
1012401510,"J_02.00","J_02.00",,"_TE","Templates"
1012401511,"J_03.00","J_03.00",,"_TE","Templates"
1012401512,"J_04.00","J_04.00",,"_TE","Templates"
1012401513,"J_05.00","J_05.00",,"_TE","Templates"
1012401516,"J_06.00","J_06.00",,"_TE","Templates"
1012401519,"J_07.00","J_07.00",,"_TE","Templates"
1012401522,"J_08.00","J_08.00",,"_TE","Templates"
1012401525,"J_09.00","J_09.00",,"_TE","Templates"
1012401528,"J_10.01","J_10.01",,"_TE","Templates"
1012401529,"J_10.02","J_10.02",,"_TE","Templates"
1012401530,"J_11.01","J_11.01",,"_TE","Templates"
1012401531,"J_11.02","J_11.02",,"_TE","Templates"
1012401532,"K_04.00","K_04.00",,"_TE","Templates"
1012401535,"K_05.00","K_05.00",,"_TE","Templates"
1012401538,"K_06.00","K_06.00",,"_TE","Templates"
1012401539,"K_07.00","K_07.00",,"_TE","Templates"
1012401540,"K_08.00","K_08.00",,"_TE","Templates"
1012401541,"K_20.01","K_20.01",,"_TE","Templates"
1012401542,"K_20.02","K_20.02",,"_TE","Templates"
1012401543,"K_20.03","K_20.03",,"_TE","Templates"
1012401544,"K_26.00","K_26.00",,"_TE","Templates"
1012401547,"K_26.01","K_26.01",,"_TE","Templates"
1012401548,"K_28.00","K_28.00",,"_TE","Templates"
1012401549,"K_29.00","K_29.00",,"_TE","Templates"
1012401550,"K_29.01","K_29.01",,"_TE","Templates"
1012401553,"K_30.01","K_30.01",,"_TE","Templates"
1012401554,"K_30.02","K_30.02",,"_TE","Templates"
1012401555,"K_30.03","K_30.03",,"_TE","Templates"
1012401556,"K_30.04","K_30.04",,"_TE","Templates"
1012401557,"K_30.05","K_30.05",,"_TE","Templates"
1012401560,"K_41.00","K_41.00",,"_TE","Templates"
1012401561,"K_42.00","K_42.00",,"_TE","Templates"
1012401564,"K_43.01","K_43.01",,"_TE","Templates"
1012401565,"K_43.02","K_43.02",,"_TE","Templates"
1012401566,"K_44.00","K_44.00",,"_TE","Templates"
1012401567,"K_45.00","K_45.00",,"_TE","Templates"
1012401570,"K_46.00","K_46.00",,"_TE","Templates"
1012401573,"K_47.00","K_47.00",,"_TE","Templates"
1012401576,"K_48.00","K_48.00",,"_TE","Templates"
1012401582,"K_49.01","K_49.01",,"_TE","Templates"
1012401583,"K_49.02","K_49.02",,"_TE","Templates"
1012401588,"K_49.03","K_49.03",,"_TE","Templates"
1012401591,"K_50.00","K_50.00",,"_TE","Templates"
1012401592,"K_60.00","K_60.00",,"_TE","Templates"
1012401596,"K_61.00","K_61.00",,"_TE","Templates"
1012401597,"M_01.00","M_01.00",,"_TE","Templates"
1012401598,"M_02.00","M_02.00",,"_TE","Templates"
1012401602,"M_03.00","M_03.00",,"_TE","Templates"
1012401603,"M_04.00","M_04.00",,"_TE","Templates"
1012401604,"M_05.00","M_05.00",,"_TE","Templates"
1012401605,"M_06.00","M_06.00",,"_TE","Templates"
1012401606,"M_07.00","M_07.00",,"_TE","Templates"
1012401607,"M_20.00","M_20.00",,"_TE","Templates"
1012401608,"N_01.00","N_01.00",,"_TE","Templates"
1012401609,"N_01.01","N_01.01",,"_TE","Templates"
1012401610,"N_01.02","N_01.02",,"_TE","Templates"
1012401611,"N_02.00","N_02.00",,"_TE","Templates"
1012401612,"P_00.01","P_00.01",,"_TE","Templates"
1012401613,"P_01.01","P_01.01",,"_TE","Templates"
1012401614,"P_01.02","P_01.02",,"_TE","Templates"
1012401615,"P_01.03","P_01.03",,"_TE","Templates"
1012401616,"P_02.01","P_02.01",,"_TE","Templates"
1012401617,"P_02.02","P_02.02",,"_TE","Templates"
1012401618,"P_02.03","P_02.03",,"_TE","Templates"
1012401619,"P_02.04","P_02.04",,"_TE","Templates"
1012401620,"P_02.05","P_02.05",,"_TE","Templates"
1012401621,"P_02.06","P_02.06",,"_TE","Templates"
1012401622,"P_02.07","P_02.07",,"_TE","Templates"
1012401623,"P_02.08","P_02.08",,"_TE","Templates"
1012401624,"P_04.01","P_04.01",,"_TE","Templates"
1012401625,"P_04.02","P_04.02",,"_TE","Templates"
1012401626,"P_05.00","P_05.00",,"_TE","Templates"
1012401627,"R_01.00","R_01.00",,"_TE","Templates"
1012401628,"R_01.01","R_01.01",,"_TE","Templates"
1012401629,"R_02.00","R_02.00",,"_TE","Templates"
1012401630,"R_02.01","R_02.01",,"_TE","Templates"
1012401631,"R_02.02","R_02.02",,"_TE","Templates"
1012401632,"R_03.00","R_03.00",,"_TE","Templates"
1012401633,"R_04.00","R_04.00",,"_TE","Templates"
1012401637,"R_04.01","R_04.01",,"_TE","Templates"
1012401641,"R_05.00","R_05.00",,"_TE","Templates"
1012401642,"R_05.01","R_05.01",,"_TE","Templates"
1012401643,"R_06.00","R_06.00",,"_TE","Templates"
1012401646,"R_06.01","R_06.01",,"_TE","Templates"
1012401649,"R_07.00","R_07.00",,"_TE","Templates"
1012401650,"R_08.00","R_08.00",,"_TE","Templates"
1012401651,"R_09.00","R_09.00",,"_TE","Templates"
1012401652,"R_10.00","R_10.00",,"_TE","Templates"
1012401653,"R_11.00","R_11.00",,"_TE","Templates"
1012401654,"R_12.00","R_12.00",,"_TE","Templates"
1012401657,"S_00.01","S_00.01",,"_TE","Templates"
1012401658,"T_01.00","T_01.00",,"_TE","Templates"
1012401661,"T_02.00","T_02.00",,"_TE","Templates"
1012401664,"T_03.01","T_03.01",,"_TE","Templates"
1012401665,"T_03.02","T_03.02",,"_TE","Templates"
1012401666,"T_03.03","T_03.03",,"_TE","Templates"
1012401667,"T_04.00","T_04.00",,"_TE","Templates"
1012401668,"T_05.01","T_05.01",,"_TE","Templates"
1012401669,"T_06.01","T_06.01",,"_TE","Templates"
1012401670,"T_07.00","T_07.00",,"_TE","Templates"
1012401671,"T_08.00","T_08.00",,"_TE","Templates"
1012401672,"T_09.00","T_09.00",,"_TE","Templates"
1012401673,"T_12.00","T_12.00",,"_TE","Templates"
1012401674,"T_20.01","T_20.01",,"_TE","Templates"
1012401677,"T_20.02","T_20.02",,"_TE","Templates"
1012401682,"T_20.03","T_20.03",,"_TE","Templates"
1012401689,"T_20.04","T_20.04",,"_TE","Templates"
1012401692,"T_20.05","T_20.05",,"_TE","Templates"
1012401699,"T_30.00","T_30.00",,"_TE","Templates"
1012401700,"T_31.00","T_31.00",,"_TE","Templates"
1012401701,"T_32.00","T_32.00",,"_TE","Templates"
1012401702,"T_33.00","T_33.00",,"_TE","Templates"
1012401703,"T_98.00","T_98.00",,"_TE","Templates"
1012401706,"T_99.00","T_99.00",,"_TE","Templates"
1012401707,"U_01.00","U_01.00",,"_TE","Templates"
1012401708,"U_02.00","U_02.00",,"_TE","Templates"
1012401709,"Y_01.01","Y_01.01",,"_TE","Templates"
1012401710,"Y_01.02","Y_01.02",,"_TE","Templates"
1012401711,"Y_02.01","Y_02.01",,"_TE","Templates"
1012401712,"Y_02.02","Y_02.02",,"_TE","Templates"
1012401713,"Y_03.01","Y_03.01",,"_TE","Templates"
1012401714,"Y_03.02","Y_03.02",,"_TE","Templates"
1012401715,"Y_04.01","Y_04.01",,"_TE","Templates"
1012401716,"Y_04.02","Y_04.02",,"_TE","Templates"
1012401717,"Y_05.01","Y_05.01",,"_TE","Templates"
1012401718,"Y_05.02","Y_05.02",,"_TE","Templates"
1012401719,"Y_06.01","Y_06.01",,"_TE","Templates"
1012401720,"Y_06.02","Y_06.02",,"_TE","Templates"
1012401721,"Y_07.01","Y_07.01",,"_TE","Templates"
1012401722,"Y_08.01","Y_08.01",,"_TE","Templates"
1012401723,"Z_01.00","Z_01.00",,"_TE","Templates"
1012401724,"Z_02.00","Z_02.00",,"_TE","Templates"
1012401725,"Z_03.00","Z_03.00",,"_TE","Templates"
1012401726,"Z_04.00","Z_04.00",,"_TE","Templates"
1012401727,"Z_05.01","Z_05.01",,"_TE","Templates"
1012401728,"Z_05.02","Z_05.02",,"_TE","Templates"
1012401729,"Z_06.00","Z_06.00",,"_TE","Templates"
1012401730,"Z_07.01","Z_07.01",,"_TE","Templates"
1012401734,"Z_07.02","Z_07.02",,"_TE","Templates"
1012401735,"Z_07.03","Z_07.03",,"_TE","Templates"
1012401736,"Z_07.04","Z_07.04",,"_TE","Templates"
1012401737,"Z_08.00","Z_08.00",,"_TE","Templates"
1012401738,"Z_09.00","Z_09.00",,"_TE","Templates"
1012401739,"Z_10.01","Z_10.01",,"_TE","Templates"
1012401740,"Z_10.02","Z_10.02",,"_TE","Templates"
1012401742,"FRTB portfolio component","AAP",,"_PR","Properties"
1012401743,"Main ASA portfolio","x826",,"PL","Portfolio"
1012401744,"Selected scenario","x110",,"CS","Contingent scenario"
1012401745,"All CIUs that the mandate-based approach is applied to (ASA portfolio component)","x827",,"PL","Portfolio"
1012401746,"IRT portfolio (ASA portfolio component)","x828",,"PL","Portfolio"
1012401747,"Lei code of Entity maintaining and updating the register of information","ERI",,"_PR","Properties"
1012401749,"account information service providers","x301",,"CT","Counterparty"
1012401750,"electronic money institutions","x302",,"CT","Counterparty"
1012401751,"crypto-asset service providers","x303",,"CT","Counterparty"
1012401752,"central security depository","x304",,"CT","Counterparty"
1012401753,"trading venues","x305",,"CT","Counterparty"
1012401754,"trade repositories","x306",,"CT","Counterparty"
1012401755,"payment institution","x300",,"CT","Counterparty"
1012401756,"managers of alternative investment funds","x307",,"CT","Counterparty"
1012401757,"data reporting service providers","x308",,"CT","Counterparty"
1012401758,"insurance and reinsurance undertakings","x309",,"CT","Counterparty"
1012401759,"insurance intermediaries, reinsurance intermediaries and ancillary insurance intermediaries","x320",,"CT","Counterparty"
1012401760,"institutions for occupational retirement provision","x311",,"CT","Counterparty"
1012401761,"credit rating agency","x312",,"CT","Counterparty"
1012401762,"administrator of critical benchmarks","x313",,"CT","Counterparty"
1012401763,"crowdfunding service providers","x314",,"CT","Counterparty"
1012401764,"securitisation repository","x315",,"CT","Counterparty"
1012401765,"other financial entity","x316",,"CT","Counterparty"
1012401766,"Lei code of Entity reported in the register of information","ESI",,"_PR","Properties"
1012401767,"Non-financial entity: ICT intra-group service provider","x317",,"CT","Counterparty"
1012401768,"Non-financial entity: Other than ICT intra-group service provider","x318",,"CT","Counterparty"
1012401769,"Parent other than ultimate parent","x551",,"RP","Related parties/Relationships"
1012401770,"Outsourcing","x210",,"RP","Related parties/Relationships"
1012401771,"Last date of record entry","di1428",,"_PR","Properties"
1012401772,"Date of integration","di1429",,"_PR","Properties"
1012401773,"Date of deletion","di1430",,"_PR","Properties"
1012401774,"Currency used for the preparation of the entity’s financial statements","x6",,"CU","Currency"
1012401775,"Currency used to report annual expense or estimated cost","x61",,"CU","Currency"
1012401776,"Amount as defined in Annex IV of ITS on ICT TPP register","mi1561",,"_PR","Properties"
1012401777,"Single offsetting group","x105",,"RP","Related parties/Relationships"
1012401778,"Offsetting group that the data refers to","ei1492",,"_PR","Properties"
1012401780,"Governance system","ei1495",,"_PR","Properties"
1012401781,"1-Tier structure","x782",,"ZZ","Code Lists"
1012401782,"2-Tier structure","x783",,"ZZ","Code Lists"
1012401783,"All offsetting groups","x106",,"RP","Related parties/Relationships"
1012401784,"Offsetting group 1","x107",,"RP","Related parties/Relationships"
1012401785,"Offsetting group 2","x108",,"RP","Related parties/Relationships"
1012401786,"Offsetting group 3","x109",,"RP","Related parties/Relationships"
1012401787,"Offsetting group 4","x110",,"RP","Related parties/Relationships"
1012401788,"Offsetting group 5","x111",,"RP","Related parties/Relationships"
1012401789,"Offsetting group 6","x112",,"RP","Related parties/Relationships"
1012401790,"Offsetting group 7","x113",,"RP","Related parties/Relationships"
1012401791,"Offsetting group 8","x114",,"RP","Related parties/Relationships"
1012401792,"Offsetting group 9","x115",,"RP","Related parties/Relationships"
1012401793,"Offsetting group 10","x116",,"RP","Related parties/Relationships"
1012401794,"Offsetting group 11","x117",,"RP","Related parties/Relationships"
1012401795,"Offsetting group 12","x118",,"RP","Related parties/Relationships"
1012401796,"Offsetting group 13","x119",,"RP","Related parties/Relationships"
1012401797,"Offsetting group 14","x120",,"RP","Related parties/Relationships"
1012401798,"Offsetting group 15","x121",,"RP","Related parties/Relationships"
1012401800,"Offsetting group 16","x122",,"RP","Related parties/Relationships"
1012401801,"Offsetting group 17","x123",,"RP","Related parties/Relationships"
1012401802,"Offsetting group 18","x124",,"RP","Related parties/Relationships"
1012401803,"Offsetting group 19","x125",,"RP","Related parties/Relationships"
1012401804,"Offsetting group 20","x126",,"RP","Related parties/Relationships"
1012401805,"Offsetting group 21","x127",,"RP","Related parties/Relationships"
1012401806,"Offsetting group 22","x128",,"RP","Related parties/Relationships"
1012401807,"Offsetting group 23","x129",,"RP","Related parties/Relationships"
1012401808,"Offsetting group 24","x130",,"RP","Related parties/Relationships"
1012401809,"Offsetting group 25","x131",,"RP","Related parties/Relationships"
1012401810,"Offsetting group 26","x132",,"RP","Related parties/Relationships"
1012401811,"Offsetting group 27","x133",,"RP","Related parties/Relationships"
1012401812,"Offsetting group 28","x134",,"RP","Related parties/Relationships"
1012401813,"Offsetting group 29","x135",,"RP","Related parties/Relationships"
1012401814,"Offsetting group 30","x136",,"RP","Related parties/Relationships"
1012401815,"Offsetting group 31","x137",,"RP","Related parties/Relationships"
1012401816,"Offsetting group 32","x138",,"RP","Related parties/Relationships"
1012401817,"Offsetting group 33","x139",,"RP","Related parties/Relationships"
1012401818,"Offsetting group 34","x140",,"RP","Related parties/Relationships"
1012401819,"Offsetting group 35","x141",,"RP","Related parties/Relationships"
1012401820,"Offsetting group 36","x142",,"RP","Related parties/Relationships"
1012401821,"Offsetting group 37","x143",,"RP","Related parties/Relationships"
1012401822,"Offsetting group 38","x144",,"RP","Related parties/Relationships"
1012401823,"Offsetting group 39","x145",,"RP","Related parties/Relationships"
1012401824,"Offsetting group 40","x146",,"RP","Related parties/Relationships"
1012401825,"Offsetting group 41","x147",,"RP","Related parties/Relationships"
1012401826,"Offsetting group 42","x148",,"RP","Related parties/Relationships"
1012401827,"Offsetting group 43","x149",,"RP","Related parties/Relationships"
1012401828,"Offsetting group 44","x150",,"RP","Related parties/Relationships"
1012401829,"Offsetting group 45","x151",,"RP","Related parties/Relationships"
1012401830,"Offsetting group 46","x152",,"RP","Related parties/Relationships"
1012401831,"Offsetting group 47","x153",,"RP","Related parties/Relationships"
1012401832,"Offsetting group 48","x154",,"RP","Related parties/Relationships"
1012401833,"Offsetting group 49","x155",,"RP","Related parties/Relationships"
1012401834,"Offsetting group 50","x156",,"RP","Related parties/Relationships"
1012401835,"Offsetting group 51","x157",,"RP","Related parties/Relationships"
1012401836,"Offsetting group 52","x158",,"RP","Related parties/Relationships"
1012401837,"Offsetting group 53","x159",,"RP","Related parties/Relationships"
1012401838,"Offsetting group 54","x160",,"RP","Related parties/Relationships"
1012401839,"Offsetting group 55","x161",,"RP","Related parties/Relationships"
1012401840,"Offsetting group 56","x162",,"RP","Related parties/Relationships"
1012401841,"Offsetting group 57","x163",,"RP","Related parties/Relationships"
1012401842,"Offsetting group 58","x164",,"RP","Related parties/Relationships"
1012401843,"Offsetting group 59","x165",,"RP","Related parties/Relationships"
1012401844,"Offsetting group 60","x166",,"RP","Related parties/Relationships"
1012401845,"Offsetting group 61","x167",,"RP","Related parties/Relationships"
1012401846,"Offsetting group 62","x168",,"RP","Related parties/Relationships"
1012401847,"Offsetting group 63","x169",,"RP","Related parties/Relationships"
1012401848,"Offsetting group 64","x170",,"RP","Related parties/Relationships"
1012401849,"Offsetting group 65","x171",,"RP","Related parties/Relationships"
1012401850,"Offsetting group 66","x172",,"RP","Related parties/Relationships"
1012401851,"Offsetting group 67","x173",,"RP","Related parties/Relationships"
1012401852,"Offsetting group 68","x174",,"RP","Related parties/Relationships"
1012401853,"Offsetting group 69","x175",,"RP","Related parties/Relationships"
1012401854,"Offsetting group 70","x176",,"RP","Related parties/Relationships"
1012401855,"Offsetting group 71","x177",,"RP","Related parties/Relationships"
1012401856,"Offsetting group 72","x178",,"RP","Related parties/Relationships"
1012401857,"Offsetting group 73","x179",,"RP","Related parties/Relationships"
1012401858,"Offsetting group 74","x180",,"RP","Related parties/Relationships"
1012401859,"Offsetting group 75","x181",,"RP","Related parties/Relationships"
1012401860,"Offsetting group 76","x182",,"RP","Related parties/Relationships"
1012401861,"Offsetting group 77","x183",,"RP","Related parties/Relationships"
1012401862,"Offsetting group 78","x184",,"RP","Related parties/Relationships"
1012401863,"Offsetting group 79","x185",,"RP","Related parties/Relationships"
1012401864,"Offsetting group 80","x186",,"RP","Related parties/Relationships"
1012401865,"Offsetting group 81","x187",,"RP","Related parties/Relationships"
1012401866,"Offsetting group 82","x188",,"RP","Related parties/Relationships"
1012401867,"Offsetting group 83","x189",,"RP","Related parties/Relationships"
1012401868,"Offsetting group 84","x190",,"RP","Related parties/Relationships"
1012401869,"Offsetting group 85","x191",,"RP","Related parties/Relationships"
1012401870,"Offsetting group 86","x192",,"RP","Related parties/Relationships"
1012401871,"Offsetting group 87","x193",,"RP","Related parties/Relationships"
1012401872,"Offsetting group 88","x194",,"RP","Related parties/Relationships"
1012401873,"Offsetting group 89","x195",,"RP","Related parties/Relationships"
1012401874,"Offsetting group 90","x196",,"RP","Related parties/Relationships"
1012401875,"Offsetting group 91","x197",,"RP","Related parties/Relationships"
1012401876,"Offsetting group 92","x198",,"RP","Related parties/Relationships"
1012401877,"Offsetting group 93","x199",,"RP","Related parties/Relationships"
1012401878,"Offsetting group 94","x200",,"RP","Related parties/Relationships"
1012401879,"Offsetting group 95","x201",,"RP","Related parties/Relationships"
1012401880,"Offsetting group 96","x202",,"RP","Related parties/Relationships"
1012401881,"Offsetting group 97","x203",,"RP","Related parties/Relationships"
1012401882,"Offsetting group 98","x204",,"RP","Related parties/Relationships"
1012401883,"Offsetting group 99","x205",,"RP","Related parties/Relationships"
1012401884,"Offsetting group 100","x206",,"RP","Related parties/Relationships"
1012401885,"Scope of positions and nature of own funds requirement","SOP",,"_PR","Properties"
1012401886,"ASA own funds requirements for ASA positions","x829",,"PL","Portfolio"
1012401887,"ASA own funds requirements for AIMA desks","x830",,"PL","Portfolio"
1012401888,"ASA own funds requirements for all positions","x850",,"PL","Portfolio"
1012401889,"Bucket (SbM, General Interest Rate Risk)","CUB",,"_PR","Properties"
1012401890,"Contractual arrangement reference number between the entity making use of the ICT service(s) provided and the ICT intra-group service provider","CRN",,"_PR","Properties"
1012401891,"Contractual arrangement reference number between the ICT intra-group service provider and its direct ICT third-party service provider","CRD",,"_PR","Properties"
1012401892,"CIs < EUR 1 bn","x648",,"CT","Counterparty"
1012401893,"CIs EUR 1 bn to < EUR 10 bn","x649",,"CT","Counterparty"
1012401894,"CIs EUR 10 bn to < EUR 30 bn","x652",,"CT","Counterparty"
1012401895,"CIs = EUR 30 bn","x651",,"CT","Counterparty"
1012401897,"Category of the institution/investment firm","ei1425",,"_PR","Properties"
1012401908,"Contractual arrangement reference number between the financial entity or, in case of a group, the group subsidiary and the direct ICT third-party service provider","CRZ",,"_PR","Properties"
1012401909,"Scope of positions considered for aggregation","SPA",,"_PR","Properties"
1012401910,"Lei code of the entity signing the contractual arrangement","qLEA",,"_PR","Properties"
1012401911,"All instruments assigned to the bucket (sensitivity-based method, SbM)","x832",,"PL","Portfolio"
1012401913,"Executive directors","x305",,"RP","Related parties/Relationships"
1012401914,"Chief executive officer (CEO)","x306",,"RP","Related parties/Relationships"
1012401915,"Executive directors other than Chief executive officer (CEO)","x307",,"RP","Related parties/Relationships"
1012401916,"Non-executive directors","x308",,"RP","Related parties/Relationships"
1012401917,"Non-executive directors excluding employee representatives","x309",,"RP","Related parties/Relationships"
1012401918,"Chairperson","x310",,"RP","Related parties/Relationships"
1012401919,"Non-executive directors other than Chairperson","x311",,"RP","Related parties/Relationships"
1012401920,"Employee representatives","x312",,"RP","Related parties/Relationships"
1012401921,"Economic P&L for all positions subject to market risk","x1533",,"MC","Main category"
1012401922,"Economic P&L for positions subject to market risk in the trading book","x1532",,"MC","Main category"
1012401924,"Scope of economic profit or loss","ei1465",,"_PR","Properties"
1012401928,"Non-binary","x313",,"RP","Related parties/Relationships"
1012401929,"< 30 years","x150",,"TI","Time interval"
1012401930,"30 - 40 years","x151",,"TI","Time interval"
1012401931,"41 - 50 years","x152",,"TI","Time interval"
1012401932,"51 - 60 years","x153",,"TI","Time interval"
1012401933,"61 - 70 years","x154",,"TI","Time interval"
1012401934,"> 70 years","x155",,"TI","Time interval"
1012401935,"Age","TIG",,"_PR","Properties"
1012401936,"Type of committee","TOM",,"_PR","Properties"
1012401937,"Type of committee member","TCM",,"_PR","Properties"
1012401938,"Bucket-specific sensitivity","x17",,"PI","Positions in the instrument"
1012401939,"Risk committee","x320",,"RP","Related parties/Relationships"
1012401940,"Audit committee","x321",,"RP","Related parties/Relationships"
1012401941,"Audit and Risk committee","x314",,"RP","Related parties/Relationships"
1012401942,"Nomination committee","x315",,"RP","Related parties/Relationships"
1012401943,"Remuneration committee","x316",,"RP","Related parties/Relationships"
1012401944,"Nomination and remuneration committee","x317",,"RP","Related parties/Relationships"
1012401945,"Chair of the committee","x318",,"RP","Related parties/Relationships"
1012401946,"Committee member other than chair of the committee","x319",,"RP","Related parties/Relationships"
1012401947,"Upward net curvature risk position, per risk factor","mi1111",,"_PR","Properties"
1012401948,"Downward net curvature risk position, per risk factor","mi1112",,"_PR","Properties"
1012401949,"Number of staff newly appointed (Headcount)","ii1317",,"_PR","Properties"
1012401953,"Identification code of the ICT third-party service provider","ICT",,"_PR","Properties"
1012401954,"Type of code used in ICT TPP to identify the ICT third-party service provider","TIM",,"_PR","Properties"
1012401955,"Identification code","si1454",,"_PR","Properties"
1012401956,"Type of code","si1455",,"_PR","Properties"
1012401957,"Annual expense or estimated cost","mi1310",,"_PR","Properties"
1012401958,"headquarter","x211",,"RP","Related parties/Relationships"
1012401959,"Legal person, excluding individual acting in a business capacity","x212",,"CT","Counterparty"
1012401960,"Individual acting in a business capacity","x213",,"CT","Counterparty"
1012401961,"Member State","ei1451",,"_PR","Properties"
1012401962,"Sensitivity, net per risk factor, unweighted","x18",,"PI","Positions in the instrument"
1012401963,"Risk-free interest rate, maturity 0.5 years","x1309",,"MC","Main category"
1012401964,"Yes","x784",,"ZZ","Code Lists"
1012401965,"No","x785",,"ZZ","Code Lists"
1012401966,"Geographical provenance","ei1497",,"_PR","Properties"
1012401967,"Geographical area","GGA",,"_PR","Properties"
1012401968,"Africa","x91",,"GA","Geographical area"
1012401969,"North America","x92",,"GA","Geographical area"
1012401970,"South America","x93",,"GA","Geographical area"
1012401971,"Asia","x94",,"GA","Geographical area"
1012401974,"Law","x340",,"RP","Related parties/Relationships"
1012401975,"Business administration or Economics","x341",,"RP","Related parties/Relationships"
1012401976,"Mathematics, Physics, Engineering and other natural science","x322",,"RP","Related parties/Relationships"
1012401977,"Information technology","x323",,"RP","Related parties/Relationships"
1012401978,"Other university degrees","x324",,"RP","Related parties/Relationships"
1012401979,"Banking or finance","x325",,"RP","Related parties/Relationships"
1012401980,"Other tertiary education","x326",,"RP","Related parties/Relationships"
1012401981,"None tertiary education","x327",,"RP","Related parties/Relationships"
1012401985,"Educacional background","EDB",,"_PR","Properties"
1012401987,"Standalone arrangement","x1",,"CO","Contracts/Transactions"
1012401988,"Overarching arrangement","x2",,"CO","Contracts/Transactions"
1012401989,"Subsequent or associated arrangement","x3",,"CO","Contracts/Transactions"
1012401990,"Type of contractual arrangement","ei1418",,"_PR","Properties"
1012401991,"Internal definitions","si1557",,"_PR","Properties"
1012401992,"ICT project management","S01",,"TA","Type of activity"
1012401993,"ICT Development","S02",,"TA","Type of activity"
1012401994,"ICT help desk and first level support","S03",,"TA","Type of activity"
1012401995,"ICT security management services","S04",,"TA","Type of activity"
1012401996,"Provision of data","S05",,"TA","Type of activity"
1012401997,"Data analysis","S06",,"TA","Type of activity"
1012401998,"ICT, facilities and hosting services (excluding Cloud services)","S07",,"TA","Type of activity"
1012401999,"Computation","S08",,"TA","Type of activity"
1012402000,"Non-Cloud Data storage","S09",,"TA","Type of activity"
1012402001,"Telecom carrier","S10",,"TA","Type of activity"
1012402002,"Network infrastructure","S11",,"TA","Type of activity"
1012402003,"Hardware and physical devices","S12",,"TA","Type of activity"
1012402004,"Software licencing (excluding SaaS)","S13",,"TA","Type of activity"
1012402005,"ICT operation management (including maintenance)","S14",,"TA","Type of activity"
1012402006,"ICT Consulting","S15",,"TA","Type of activity"
1012402007,"ICT Risk management","S16",,"TA","Type of activity"
1012402008,"Cloud services: IaaS","S17",,"TA","Type of activity"
1012402009,"Cloud services: PaaS","S18",,"TA","Type of activity"
